route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
00b13d796daf2a664a76a98bbfa09274,257339,1880754,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257339,1880756,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880761,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880763,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880765,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880767,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880769,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880771,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880773,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880775,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880777,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880779,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880781,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257341,1880783,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257342,1880786,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257342,1880788,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257342,1880790,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257342,1880792,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257342,1880794,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257342,1880796,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257342,1880798,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880802,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880804,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880806,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880808,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880810,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880812,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880814,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880816,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880818,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880820,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880822,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257343,1880824,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257344,1880827,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257344,1880829,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257344,1880831,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257344,1880833,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257344,1880835,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257344,1880837,Kitseküla,Pelguranna - Vana-Lõuna,B>A,57855,1
00b13d796daf2a664a76a98bbfa09274,257336,1880669,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257336,1880671,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257336,1880673,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257336,1880675,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257336,1880677,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880683,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880685,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880687,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880689,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880691,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880693,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880695,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880697,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880699,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880701,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1880703,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880709,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880711,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880713,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880715,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880717,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880719,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880721,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880723,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880725,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880727,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880729,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257338,1880731,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880735,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880737,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880739,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880741,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880743,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880745,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880747,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880749,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880751,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880753,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257339,1880755,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880760,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880762,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880764,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880766,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880768,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880770,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880772,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880774,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880776,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880778,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880780,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257341,1880782,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257342,1880787,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257342,1880789,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257342,1880791,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257342,1880793,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257342,1880795,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257342,1880797,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880801,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880803,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880805,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880807,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880809,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880811,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880813,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880815,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880817,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880819,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880821,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257343,1880823,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257344,1880828,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257344,1880830,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257344,1880832,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257344,1880834,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257344,1880836,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257336,1932223,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257337,1932224,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
00b13d796daf2a664a76a98bbfa09274,257344,1932225,Randla,Vana-Lõuna - Pelguranna,A>B,57857,1
9b8a5687c25dd87fd086eee8d34bd2d7,257347,1880843,Rõõmu kaubamaja,Rõõmu - Haigla - Kirik - Ülesõidu - Luha - Haigla - Rõõmu,A2>B3,,0
9b8a5687c25dd87fd086eee8d34bd2d7,257346,1880842,Ülase,Rõõmu - Ülesõidu - Kirik - Luha - Kool - Haigla - Ülase,A>B,48401,0
9b8a5687c25dd87fd086eee8d34bd2d7,257345,1880840,Ülase,Rõõmu - Ülesõidu - Kirik - Luha - Kool - Haigla - Ülase,A>B1,64178,0
9b8a5687c25dd87fd086eee8d34bd2d7,257349,1880846,Rõõmu kaubamaja,Rõõmu - Ülesõidu - Kirik - Luha - Haigla - Rõõmu,A1>B1,64176,0
9b8a5687c25dd87fd086eee8d34bd2d7,257348,1880845,Ülase,Rõõmu - Raudteejaam-Kirik-Kool-Haigla-Harju Elekter - Ülase,A1>B,64177,0
9b8a5687c25dd87fd086eee8d34bd2d7,257345,1880841,Rõõmu kaubamaja,Ülase - Kool-Haigla-Luha-Kirik-Ülesõidu-Raudteejaam- Rõõmu,B1>A,64693,0
9b8a5687c25dd87fd086eee8d34bd2d7,257348,1880844,Rõõmu kaubamaja,Ülase - Kool-Haigla-Luha-Kirik-Ülesõidu-Raudteejaam- Rõõmu,B1>A,64693,0
9b8a5687c25dd87fd086eee8d34bd2d7,257351,1880849,Ülase,Rõõmu - Raudteejaam-Kirik-Kool-Haigla-Harju Elekter - Ülase,A1>B,64177,0
9b8a5687c25dd87fd086eee8d34bd2d7,257352,1880850,Ülase,Rõõmu - Ülesõidu - Kirik - Luha - Kool - Haigla - Ülase,A>B,48401,0
9b8a5687c25dd87fd086eee8d34bd2d7,257350,1880847,Rõõmu kaubamaja,Ülase - Kool-Haigla-Luha-Kirik-Ülesõidu-Raudteejaam- Rõõmu,B1>A,64693,0
9b8a5687c25dd87fd086eee8d34bd2d7,257351,1880848,Rõõmu kaubamaja,Ülase - Kool-Haigla-Luha-Kirik-Ülesõidu-Raudteejaam- Rõõmu,B1>A,64693,0
625671a4856c9444d1b7a551af4b4a50,257360,1880857,Tammermaa tee,Ülase - Kool - Haigla - Luha -  Kirik - Rõõmu - Tammermaa,A>B4,,0
625671a4856c9444d1b7a551af4b4a50,257360,1880858,Ülase,Tammermaa - Rõõmu - Kirik - Luha - Haigla - Kool - Ülase,B4>A,,0
625671a4856c9444d1b7a551af4b4a50,257355,1880852,Rõõmu kaubamaja,Ülase - Kool - Haigla - Luha - Kirik - Raudteejaam - Rõõmu,A1>B1,64694,0
625671a4856c9444d1b7a551af4b4a50,257356,1880853,Rõõmu kaubamaja,Ülase - Kool - Haigla - Luha - Kirik - Raudteejaam - Rõõmu,A1>B1,64694,0
625671a4856c9444d1b7a551af4b4a50,257357,1880854,Rõõmu kaubamaja,Ülase - Kool - Haigla - Luha - Kirik - Raudteejaam - Rõõmu,A1>B1,64694,0
625671a4856c9444d1b7a551af4b4a50,257358,1880855,Rõõmu kaubamaja,Ülase - Kool - Haigla - Luha - Kirik - Raudteejaam - Rõõmu,A1>B1,64694,0
625671a4856c9444d1b7a551af4b4a50,257359,1880856,Rõõmu kaubamaja,Ülase - Kool - Haigla - Luha - Kirik - Raudteejaam - Rõõmu,A1>B1,64694,0
625671a4856c9444d1b7a551af4b4a50,257354,1880851,Rõõmu kaubamaja,Ülase - Kool - Haigla -Kirik - Raudteejaam - Rõõmu,A2>B4,64697,0
625671a4856c9444d1b7a551af4b4a50,257364,1880863,Rõõmu kaubamaja,Ülase - Kool - Haigla -Kirik - Raudteejaam - Rõõmu,A2>B4,,0
625671a4856c9444d1b7a551af4b4a50,257361,1880859,Rõõmu kaubamaja,Ülase - Kool - Haigla - Luha - Kirik - Raudteejaam - Rõõmu,A1>B1,,0
625671a4856c9444d1b7a551af4b4a50,257362,1880860,Rõõmu kaubamaja,Ülase - Kool - Haigla - Luha - Kirik - Raudteejaam - Rõõmu,A1>B1,,0
625671a4856c9444d1b7a551af4b4a50,257365,1880864,Rõõmu kaubamaja,Ülase - Kool - Haigla - Luha - Kirik - Raudteejaam - Rõõmu,A1>B1,,0
625671a4856c9444d1b7a551af4b4a50,257363,1880861,Tammermaa tee,Ülase - Kool - Haigla - Luha -  Kirik - Rõõmu - Tammermaa,A>B4,,0
625671a4856c9444d1b7a551af4b4a50,257363,1880862,Ülase,Tammermaa - Rõõmu - Kirik - Luha - Haigla - Kool - Ülase,B4>A,,0
513a6ee243c484c32878d8660bbdc061,257367,1880866,Ülase,Rõõmu - Kirik - Luha - Kool - Haigla - Ehitusmarket - Ülase,A>B,48419,0
513a6ee243c484c32878d8660bbdc061,257368,1880867,Ülase,Rõõmu - Kirik - Luha - Kool - Haigla - Ehitusmarket - Ülase,A>B,48419,0
513a6ee243c484c32878d8660bbdc061,257369,1880868,Ülase,Rõõmu - Kirik - Luha - Kool - Haigla - Ehitusmarket - Ülase,A>B,48419,0
513a6ee243c484c32878d8660bbdc061,257370,1880869,Ülase,Rõõmu - Kirik - Luha - Kool - Haigla - Ehitusmarket - Ülase,A>B,48419,0
513a6ee243c484c32878d8660bbdc061,257366,1880865,Ülase,Rõõmu - Kirik - Luha - Kool - Haigla - Karjaküla - Ülase,A1>B,48421,0
513a6ee243c484c32878d8660bbdc061,257371,1880870,Ülase,Rõõmu - Kirik - Luha - Kool - Haigla - Karjaküla - Ülase,A1>B,48421,0
513a6ee243c484c32878d8660bbdc061,257372,1880871,Ülase,Rõõmu - Kirik - Luha - Kool - Haigla - Ehitusmarket - Ülase,A>B,,0
513a6ee243c484c32878d8660bbdc061,257373,1880872,Ülase,Rõõmu - Kirik - Luha - Kool - Haigla - Ehitusmarket - Ülase,A>B,,0
513a6ee243c484c32878d8660bbdc061,257374,1880873,Ülase,Rõõmu - Kirik - Luha - Kool - Haigla - Ehitusmarket - Ülase,A>B,,0
1ca81617a054f891529f672e32938dc2,257375,1881794,Soola II,Ilmatsalu - Tartu,B>C1>A1,65565,0
4dde73afc66b15cb7bd5ec97bf637957,257383,1880999,Elva,Tartu - Ulila - Puhja - Limnoloogia - Rannu - Annikoru - Elva,A>C>B,65548,0
1038508a04757921d99dfcdd322ed2a9,257384,1881803,Viimsi keskus 1,Haabneeme - Viimsi-Mähe-Randvere-Leppneeme sadam - Haabneeme,A>B2,,0
1038508a04757921d99dfcdd322ed2a9,257384,1881796,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B1,,0
1038508a04757921d99dfcdd322ed2a9,257384,1881798,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B1,,0
1038508a04757921d99dfcdd322ed2a9,257384,1881800,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B1,,0
1038508a04757921d99dfcdd322ed2a9,257384,1881802,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B1,,0
1038508a04757921d99dfcdd322ed2a9,257384,1881804,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B1,,0
1038508a04757921d99dfcdd322ed2a9,257384,1881806,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B1,,0
1038508a04757921d99dfcdd322ed2a9,257385,1881808,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B1,,0
1038508a04757921d99dfcdd322ed2a9,257385,1881810,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B1,,0
1038508a04757921d99dfcdd322ed2a9,257384,1881795,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B,64490,0
1038508a04757921d99dfcdd322ed2a9,257384,1881797,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B,64490,0
1038508a04757921d99dfcdd322ed2a9,257384,1881799,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B,64490,0
1038508a04757921d99dfcdd322ed2a9,257384,1881801,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B,64490,0
1038508a04757921d99dfcdd322ed2a9,257384,1881805,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B,64490,0
1038508a04757921d99dfcdd322ed2a9,257384,1881807,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B,64490,0
1038508a04757921d99dfcdd322ed2a9,257385,1881809,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B,64490,0
1038508a04757921d99dfcdd322ed2a9,257385,1881811,Viimsi keskus 1,Haabneeme - Viimsi - Mähe - Randvere - Leppneeme - Haabneeme,A>B,64490,0
e1ae7d119599866b6f13c2416f1b7471,257387,1881000,Narva,Tallinn - Jõhvi - Narva,A>B,60525,0
d5a0ad0b2c35ba2c6a130e4a945d8857,257434,1922481,Põlva bussijaam,Tartu - Vastse-Kuuste - Põlva,A>E>B,64962,0
82aafafaa317c18182c0b660aae542ac,257449,1882164,Soola I,Külasüda - Soola,B>A,64963,0
82aafafaa317c18182c0b660aae542ac,257449,1882166,Soola I,Külasüda - Soola,B>A,64963,0
82aafafaa317c18182c0b660aae542ac,257449,1882168,Soola I,Külasüda - Soola,B>A,64963,0
82aafafaa317c18182c0b660aae542ac,257449,1882170,Soola I,Külasüda - Soola,B>A,64963,0
82aafafaa317c18182c0b660aae542ac,257449,1882163,Külasüda,Soola - Külasüda,A>B,64964,0
82aafafaa317c18182c0b660aae542ac,257449,1882165,Külasüda,Soola - Külasüda,A>B,64964,0
82aafafaa317c18182c0b660aae542ac,257449,1882167,Külasüda,Soola - Külasüda,A>B,64964,0
82aafafaa317c18182c0b660aae542ac,257449,1882169,Külasüda,Soola - Külasüda,A>B,64964,0
81b7ff96de4e06dcde344a66816b8198,257450,1882171,Soola I,Soola - Külasüda - Kärevere sild - Külasüda - Soola,A>B,64965,0
81b7ff96de4e06dcde344a66816b8198,257450,1882172,Soola I,Soola - Külasüda - Kärevere sild - Külasüda - Soola,A>B,64965,0
81b7ff96de4e06dcde344a66816b8198,257450,1882173,Soola I,Soola - Külasüda - Kärevere sild - Külasüda - Soola,A>B,64965,0
81b7ff96de4e06dcde344a66816b8198,257450,1882174,Soola I,Soola - Külasüda - Kärevere sild - Külasüda - Soola,A>B,64965,0
81b7ff96de4e06dcde344a66816b8198,257450,1882175,Soola I,Soola - Külasüda - Kärevere sild - Külasüda - Soola,A>B,64965,0
81b7ff96de4e06dcde344a66816b8198,257451,1882176,Soola I,Soola - Külasüda - Kärevere sild - Külasüda - Soola,A>B,64965,0
81b7ff96de4e06dcde344a66816b8198,257451,1882177,Soola I,Soola - Külasüda - Kärevere sild - Külasüda - Soola,A>B,64965,0
81b7ff96de4e06dcde344a66816b8198,257451,1882178,Soola I,Soola - Külasüda - Kärevere sild - Külasüda - Soola,A>B,64965,0
81b7ff96de4e06dcde344a66816b8198,257451,1882179,Soola I,Soola - Külasüda - Kärevere sild - Külasüda - Soola,A>B,64965,0
c42180a79637f3d59bffb9ef7aa97715,257455,1919289,Autobussijaam,Parksepa - Võru - Veskisalu - Autobussijaam,A>I>B,65079,0
7a51b8a0fdb4a7357baf0c0fb8356f3c,257456,1919290,Võru bussijaam,Võru - Loosi - Vastseliina - Lindora - Loosi - Võru,A>C>B,64971,0
4bde983552fa924dad05eb1e74a45f0b,257457,1919291,Vastseliina,Vastseliina - Loosi - Vastseliina,A>E>B,64968,0
eef88b4398e381cda5dc0158a2e54e24,257458,1919292,Vastseliina,Võru - Loosi - Lindora - Vastseliina,A>C>B,64977,0
ef9a3993ebd3717d52df70aad3c08c0c,257459,1919293,Võru bussijaam,Võru - Lasva - Pikakannu - Vastseliina - Obinitsa - Võru,A>K>B,64970,0
42263b8a1436b114459bb83c882f9ed6,257503,1890678,Kose 2,Kose - Tuhala - Oru -Kose,A>B8,57923,0
42263b8a1436b114459bb83c882f9ed6,257506,1890684,Kose algkool,Oru - Kose - GMN - Algkool,B8>A,51597,0
42263b8a1436b114459bb83c882f9ed6,257504,1890679,Oru,Algkool - GMN - Kose - Kose-Uuemõisa - Oru,A1>B7,51584,0
42263b8a1436b114459bb83c882f9ed6,257509,1890691,Otiveski,Algkool - GMN - Kose - Uuemõisa-Sepa-Oru-Tuhala-Otiveski,A1>B5,57922,0
42263b8a1436b114459bb83c882f9ed6,257511,1890696,Oru,GMN - Kose - Kose-Uuemõisa - Saula - Oru - Kata küla - Oru,A>B10,65005,0
42263b8a1436b114459bb83c882f9ed6,257507,1890687,Oru,GMN - Kose - Kose-Uuemõisa - Sepa - Oru,A>B3,51588,0
42263b8a1436b114459bb83c882f9ed6,257504,1890680,Kose gümnaasium,Oru - Sepa - Kose - GMN,B6>A,51595,0
42263b8a1436b114459bb83c882f9ed6,257508,1890690,Kose 2,Karla - Kose-Uuemõisa - Algkool - GMN - Kose,B1>A,51590,0
42263b8a1436b114459bb83c882f9ed6,257506,1890685,Oru,Algkool - GMN - Kose - Uuemõisa - Karla - Sepa - Oru,A1>B6,51583,0
42263b8a1436b114459bb83c882f9ed6,257510,1890693,Oru,Algkool - GMN - Kose - Uuemõisa - Karla - Sepa - Oru,A1>B6,51583,0
42263b8a1436b114459bb83c882f9ed6,257511,1890695,Kose gümnaasium,Kata - Oru - Sepa - Kose-Risti - GMN - Algkool - GMN,B3>A,52505,0
42263b8a1436b114459bb83c882f9ed6,257507,1890688,Kose gümnaasium,Oru - Sepa - Kose-Uuemõisa - Kose - GMN,B2>A,51591,0
42263b8a1436b114459bb83c882f9ed6,257510,1890694,Kose gümnaasium,Oru - Sepa - Kose-Uuemõisa - Kose - GMN,B2>A,51591,0
42263b8a1436b114459bb83c882f9ed6,257506,1890686,Kose gümnaasium,Oru - Kose-Uuemõisa - Kose - GMN,B7>A,51596,0
