bus,84,85430,85430,Balti jaam,1675,Z
bus,41,85584,85584,Balti jaam,1829,Z
bus,2,85933,85933,Balti jaam,2178,Z
bus,21,86039,86039,Balti jaam,2284,Z
bus,85,86341,86341,Balti jaam,2586,Z
bus,84,86630,86630,Balti jaam,2875,Z
bus,66,86700,86700,Priisle,2945,Z
bus,41,86741,86741,Balti jaam,2986,Z
bus,2,87181,87181,Balti jaam,3426,Z
bus,21,87270,87270,Balti jaam,3515,Z
bus,8,83851,83779,Äigrumäe,81,Z
bus,3,84130,84120,Pelguranna,360,Z
bus,85,84243,84187,Balti jaam,473,Z
bus,41,84292,84282,Balti jaam,522,Z
bus,84,84360,84350,Balti jaam,590,Z
bus,2,84619,84667,Balti jaam,849,Z
bus,8,84937,84937,Äigrumäe,1167,Z
bus,21,84985,84779,Balti jaam,1215,Z
bus,66,85020,85020,Priisle,1250,Z
bus,3,85200,85200,Pelguranna,1430,Z
bus,85,85261,85261,Balti jaam,1491,Z
bus,59,85379,85379,Balti jaam,1609,Z
bus,84,85430,85430,Balti jaam,1660,Z
bus,41,85584,85584,Balti jaam,1814,Z
bus,2,85933,85933,Balti jaam,2163,Z
bus,21,86039,86039,Balti jaam,2269,Z
bus,85,86341,86341,Balti jaam,2571,Z
bus,84,86630,86630,Balti jaam,2860,Z
bus,66,86700,86700,Priisle,2930,Z
bus,41,86741,86741,Balti jaam,2971,Z
bus,2,87181,87181,Balti jaam,3411,Z
bus,21,87270,87270,Balti jaam,3500,Z
bus,8,83853,83779,Äigrumäe,68,Z
bus,3,84130,84120,Pelguranna,345,Z
bus,85,84231,84187,Balti jaam,446,Z
bus,41,84302,84282,Balti jaam,517,Z
bus,84,84360,84350,Balti jaam,575,Z
bus,2,84637,84667,Balti jaam,852,Z
bus,8,84937,84937,Äigrumäe,1152,Z
bus,21,84993,84779,Balti jaam,1208,Z
bus,66,85020,85020,Priisle,1235,Z
bus,3,85200,85200,Pelguranna,1415,Z
bus,85,85261,85261,Balti jaam,1476,Z
bus,59,85379,85379,Balti jaam,1594,Z
bus,84,85430,85430,Balti jaam,1645,Z
bus,41,85584,85584,Balti jaam,1799,Z
bus,2,85933,85933,Balti jaam,2148,Z
bus,21,86039,86039,Balti jaam,2254,Z
bus,85,86341,86341,Balti jaam,2556,Z
bus,84,86630,86630,Balti jaam,2845,Z
bus,66,86700,86700,Priisle,2915,Z
bus,41,86741,86741,Balti jaam,2956,Z
bus,2,87181,87181,Balti jaam,3396,Z
bus,21,87270,87270,Balti jaam,3485,Z
bus,8,83845,83779,Äigrumäe,44,Z
bus,3,84130,84120,Pelguranna,329,Z
bus,85,84247,84187,Balti jaam,446,Z
bus,41,84300,84282,Balti jaam,499,Z
bus,84,84362,84350,Balti jaam,561,Z
bus,2,84627,84667,Balti jaam,826,Z
bus,8,84937,84937,Äigrumäe,1136,Z
bus,21,84989,84779,Balti jaam,1188,Z
bus,66,85020,85020,Priisle,1219,Z
bus,3,85200,85200,Pelguranna,1399,Z
bus,85,85261,85261,Balti jaam,1460,Z
bus,59,85379,85379,Balti jaam,1578,Z
bus,84,85430,85430,Balti jaam,1629,Z
bus,41,85584,85584,Balti jaam,1783,Z
bus,2,85933,85933,Balti jaam,2132,Z
bus,21,86039,86039,Balti jaam,2238,Z
bus,85,86341,86341,Balti jaam,2540,Z
bus,84,86630,86630,Balti jaam,2829,Z
bus,66,86700,86700,Priisle,2899,Z
bus,41,86741,86741,Balti jaam,2940,Z
bus,2,87181,87181,Balti jaam,3380,Z
bus,21,87270,87270,Balti jaam,3469,Z
bus,8,83845,83779,Äigrumäe,29,Z
bus,3,84130,84120,Pelguranna,314,Z
bus,85,84247,84187,Balti jaam,431,Z
bus,41,84300,84282,Balti jaam,484,Z
bus,84,84362,84350,Balti jaam,546,Z
bus,2,84627,84667,Balti jaam,811,Z
bus,8,84937,84937,Äigrumäe,1121,Z
bus,21,84989,84779,Balti jaam,1173,Z
bus,66,85020,85020,Priisle,1204,Z
